Cenario,Modelo,Especificidade,Sensitividade,Falso_Positivo
Completa,SVM Radial,0.56,0.7983870967741935,0.43999999999999995
Completa,SVM Radial,0.56,0.7903225806451613,0.43999999999999995
Completa,SVM Radial,0.56,0.782258064516129,0.43999999999999995
Completa,SVM Radial,0.56,0.7741935483870968,0.43999999999999995
Completa,SVM Radial,0.56,0.7661290322580645,0.43999999999999995
Completa,SVM Radial,0.56,0.7580645161290323,0.43999999999999995
Completa,SVM Radial,0.56,0.75,0.43999999999999995
Completa,SVM Radial,0.56,0.7419354838709677,0.43999999999999995
Completa,SVM Radial,0.56,0.7338709677419355,0.43999999999999995
Completa,SVM Radial,0.56,0.7258064516129032,0.43999999999999995
Completa,SVM Radial,0.56,0.717741935483871,0.43999999999999995
Completa,SVM Radial,0.58,0.717741935483871,0.42000000000000004
Completa,SVM Radial,0.58,0.7096774193548387,0.42000000000000004
Completa,SVM Radial,0.6,0.7096774193548387,0.4
Completa,SVM Radial,0.62,0.7096774193548387,0.38
Completa,SVM Radial,0.64,0.7096774193548387,0.36
Completa,SVM Radial,0.64,0.7016129032258065,0.36
Completa,SVM Radial,0.64,0.6935483870967742,0.36
Completa,SVM Radial,0.64,0.6854838709677419,0.36
Completa,SVM Radial,0.64,0.6774193548387096,0.36
Completa,SVM Radial,0.66,0.6774193548387096,0.33999999999999997
Completa,SVM Radial,0.66,0.6693548387096774,0.33999999999999997
Completa,SVM Radial,0.66,0.6612903225806451,0.33999999999999997
Completa,SVM Radial,0.66,0.6532258064516129,0.33999999999999997
Completa,SVM Radial,0.68,0.6532258064516129,0.31999999999999995
Completa,SVM Radial,0.7,0.6532258064516129,0.30000000000000004
Completa,SVM Radial,0.7,0.6451612903225806,0.30000000000000004
Completa,SVM Radial,0.7,0.6370967741935484,0.30000000000000004
Completa,SVM Radial,0.72,0.6370967741935484,0.28
Completa,SVM Radial,0.74,0.6370967741935484,0.26
Completa,SVM Radial,0.74,0.6290322580645161,0.26
Completa,SVM Radial,0.76,0.6290322580645161,0.24
Completa,SVM Radial,0.78,0.6290322580645161,0.21999999999999997
Completa,SVM Radial,0.8,0.6290322580645161,0.19999999999999996
Completa,SVM Radial,0.8,0.6209677419354839,0.19999999999999996
Completa,SVM Radial,0.8,0.6129032258064516,0.19999999999999996
Completa,SVM Radial,0.8,0.6048387096774194,0.19999999999999996
Completa,SVM Radial,0.8,0.5967741935483871,0.19999999999999996
Completa,SVM Radial,0.8,0.5887096774193549,0.19999999999999996
Completa,SVM Radial,0.82,0.5887096774193549,0.18000000000000005
Completa,SVM Radial,0.84,0.5887096774193549,0.16000000000000003
Completa,SVM Radial,0.84,0.5806451612903226,0.16000000000000003
Completa,SVM Radial,0.84,0.5725806451612904,0.16000000000000003
Completa,SVM Radial,0.84,0.5645161290322581,0.16000000000000003
Completa,SVM Radial,0.84,0.5564516129032258,0.16000000000000003
Completa,SVM Radial,0.84,0.5483870967741935,0.16000000000000003
Completa,SVM Radial,0.86,0.5483870967741935,0.14
Completa,SVM Radial,0.86,0.5403225806451613,0.14
Completa,SVM Radial,0.86,0.532258064516129,0.14
Completa,SVM Radial,0.88,0.532258064516129,0.12
Completa,SVM Radial,0.9,0.532258064516129,0.09999999999999998
Completa,SVM Radial,0.9,0.5241935483870968,0.09999999999999998
